student_id,gender,class_level,age,attendance_pct,avg_marks,previous_failures,family_income_monthly,distance_to_school_km,guardian_education,single_parent,sibling_dropout,mobile_available,internet_access,scholarship,midday_meal,study_hours_per_day,health_risk,school_engagement_score,teacher_feedback_score,disciplinary_incidents,dropout_flag
2970,Male,7,13,88.6,69.6,4,3000,1.5,Primary,0,0,0,0,0,1,4.1,Low,30.7,52.5,0,0
2971,Male,6,10,71.9,82.5,0,9200,12.3,Higher Secondary,0,0,0,0,0,1,6.6,Low,65.3,40.8,0,0
2972,Female,7,13,69.4,43.9,0,26000,0.2,Secondary,0,0,1,1,1,1,4.4,Medium,26.8,20.0,0,0
2973,Male,10,16,96.5,89.6,0,3000,2.9,Secondary,0,0,1,0,1,1,3.8,Low,56.0,40.6,1,0
2974,Female,10,16,82.3,76.4,0,7400,3.6,Graduate,0,0,0,1,0,1,2.6,Low,43.2,46.0,0,0
2975,Male,6,10,69.4,58.3,0,7700,2.7,Primary,1,0,1,0,0,1,4.1,Medium,46.9,21.6,0,0
2976,Female,6,12,76.9,78.7,2,8100,6.7,Graduate,0,0,1,0,0,1,6.9,Medium,38.4,44.8,0,0
2977,Female,9,14,84.5,84.1,0,14300,2.2,Primary,0,0,1,0,0,1,5.8,Medium,50.7,58.6,0,0
2978,Female,8,12,77.4,75.5,2,5000,1.3,Primary,0,0,0,0,0,1,5.9,High,18.4,8.5,0,0
2979,Female,6,11,92.1,57.9,0,12900,0.1,No Schooling,0,0,0,0,0,1,3.3,Low,26.7,24.6,0,0
2980,Female,9,16,71.2,27.4,4,6700,7.3,Secondary,1,0,0,0,0,1,4.2,High,19.8,22.9,0,1
2981,Female,6,13,95.6,96.0,0,8800,5.9,Secondary,0,0,0,0,0,1,2.4,Medium,47.5,41.9,0,0
2982,Male,6,10,63.3,60.7,0,3000,2.3,Graduate,1,0,0,0,0,1,2.6,Medium,36.0,38.6,0,0
2983,Male,9,16,66.2,53.6,0,17100,0.4,Primary,0,0,0,0,1,1,4.5,Low,30.3,10.7,0,0
2984,Female,8,14,96.6,78.2,0,9000,2.9,Primary,0,0,1,1,0,0,5.3,Medium,24.8,20.9,2,0
2985,Male,7,11,92.0,51.7,0,12200,4.5,No Schooling,0,0,1,0,1,1,4.4,Medium,61.6,35.4,0,0
2986,Male,9,16,70.2,75.3,1,17700,1.0,Primary,0,0,0,1,0,0,4.5,Medium,31.4,41.4,1,0
2987,Male,10,16,75.2,81.9,1,6600,1.6,Primary,0,0,1,0,0,1,4.7,Low,64.8,11.3,0,0
2988,Female,6,13,66.0,41.3,3,6800,1.1,No Schooling,0,0,0,0,0,1,1.8,Low,28.9,23.1,0,0
2989,Male,8,12,85.2,69.8,1,3000,1.2,Primary,0,0,1,1,0,0,2.2,Medium,63.6,68.9,0,0
2990,Female,6,10,69.6,71.0,1,9100,0.7,Higher Secondary,0,1,0,0,0,0,2.5,Low,31.0,28.4,0,0
2991,Female,8,15,67.3,13.9,0,21100,0.8,No Schooling,0,0,1,0,1,1,2.0,Medium,36.7,25.7,0,1
2992,Female,7,11,80.6,100.0,1,7800,0.8,Secondary,0,0,0,0,1,1,6.9,Low,38.8,31.8,1,0
2993,Male,7,13,78.1,59.9,1,4500,2.0,No Schooling,0,0,0,0,0,1,3.3,Low,44.1,16.8,1,0
2994,Female,6,12,76.5,22.7,0,15100,1.9,Secondary,0,0,1,0,0,0,1.2,Low,36.2,31.1,0,0
2995,Female,9,16,94.6,65.8,0,3000,6.6,No Schooling,0,0,1,0,0,0,2.9,Medium,21.2,25.4,0,0
2996,Male,7,12,65.6,39.7,0,5300,2.2,Secondary,0,0,0,0,1,1,4.0,High,25.8,24.9,0,0
2997,Female,10,17,84.8,51.6,1,5100,1.1,Primary,0,1,0,1,1,1,4.4,Low,35.9,24.3,1,0
2998,Male,7,13,98.0,50.2,1,15100,1.1,No Schooling,0,1,0,0,1,1,0.8,Low,44.8,30.6,0,0
2999,Female,10,16,78.9,94.6,0,9500,1.2,Primary,0,1,0,0,0,1,7.3,Low,40.5,32.3,0,0
3000,Male,8,14,66.5,100.0,0,5400,3.8,No Schooling,0,0,0,0,0,1,4.0,Medium,30.3,14.6,0,0
3001,Female,7,11,88.0,93.8,0,5700,0.4,No Schooling,0,1,0,0,0,1,6.6,Medium,26.7,45.5,2,0
3002,Female,9,14,82.0,79.6,0,9100,0.2,Secondary,0,0,1,0,1,1,2.9,Medium,36.7,39.9,0,0
3003,Male,9,15,90.9,69.8,0,9300,0.6,Secondary,1,0,1,0,0,1,1.5,Low,46.8,47.5,1,0
3004,Female,8,13,97.5,95.9,1,9000,2.8,Secondary,1,0,1,1,0,1,7.4,Low,52.9,32.8,0,0
3005,Male,7,11,72.4,59.8,2,5100,2.2,No Schooling,0,0,0,0,0,1,7.9,Medium,43.3,27.5,0,0
3006,Female,8,14,92.8,72.6,1,17200,1.9,Primary,0,0,1,1,0,1,5.7,Low,68.2,22.4,1,0
3007,Female,8,13,77.3,66.7,0,24800,0.8,Secondary,1,0,1,1,0,1,4.2,Medium,31.2,46.5,2,0
3008,Male,7,14,78.0,48.2,0,21800,0.4,Higher Secondary,0,0,0,1,0,1,3.5,Medium,45.3,22.3,0,0
3009,Male,9,15,66.2,60.9,0,19100,0.7,Primary,0,0,1,0,1,0,4.9,Medium,25.4,23.9,1,0
3010,Female,7,12,76.3,43.7,1,42800,0.1,Secondary,1,0,0,0,0,1,3.2,Low,45.8,37.8,0,0
3011,Male,8,12,94.3,95.3,1,5000,1.6,Primary,0,0,0,0,0,1,6.5,Low,58.3,50.3,0,0
3012,Female,8,12,88.5,54.6,0,5200,5.0,Secondary,1,0,1,0,0,1,3.0,Medium,65.6,43.3,0,0
3013,Female,10,16,80.4,47.9,2,3100,4.7,No Schooling,0,0,0,0,0,1,3.1,Low,28.5,32.5,0,1
3014,Female,7,12,66.5,56.1,2,6900,0.5,Higher Secondary,0,0,0,0,0,1,1.3,Low,36.0,33.1,0,1
3015,Male,7,13,80.7,36.3,5,3400,2.3,Graduate,0,0,1,0,0,0,2.8,High,53.9,18.8,0,1
3016,Female,6,12,59.7,64.8,3,20500,2.3,Primary,0,1,1,0,0,1,4.3,Low,22.6,23.0,0,0
3017,Female,9,14,60.3,35.4,0,9500,0.7,Secondary,0,0,0,1,0,1,5.3,Medium,21.3,23.7,0,0
3018,Male,8,15,62.0,92.8,0,6500,3.4,Primary,0,0,1,0,1,0,8.0,Low,40.1,43.5,0,0
3019,Male,7,13,86.7,100.0,0,3800,3.0,Primary,1,0,0,0,0,1,6.5,High,40.7,29.1,1,0
3020,Male,6,13,94.2,67.5,1,3300,4.6,No Schooling,0,0,1,1,1,1,3.5,High,41.3,31.5,0,0
3021,Male,10,17,78.0,81.9,2,5600,3.2,Graduate,0,1,0,0,1,1,6.1,Low,65.3,44.7,0,0
3022,Female,8,15,75.0,48.1,0,25300,0.9,Higher Secondary,0,0,1,0,0,0,3.9,Low,61.0,24.4,0,0
3023,Male,8,12,74.8,28.6,0,18100,6.1,Higher Secondary,1,0,0,0,0,1,2.8,Low,40.6,5.8,0,0
3024,Female,6,12,91.8,42.1,0,13800,4.6,Secondary,0,0,0,0,1,1,1.1,Medium,22.4,38.7,1,1
3025,Male,6,10,92.1,50.7,0,3000,1.3,Secondary,0,0,0,0,1,1,4.5,Low,45.7,36.9,0,0
3026,Male,6,13,76.1,83.9,0,7600,2.6,Higher Secondary,0,0,1,1,0,1,7.5,Low,64.7,31.6,0,0
3027,Male,7,13,93.2,76.8,0,6800,1.4,Primary,0,0,0,0,0,1,4.7,Medium,46.4,32.0,0,0
3028,Female,8,13,94.2,75.2,0,5000,1.1,Graduate,0,0,0,0,1,0,5.0,Low,42.1,38.9,0,0
3029,Female,7,13,81.0,93.5,3,8400,2.7,Secondary,0,1,0,0,1,1,5.8,Low,55.5,41.6,0,1
3030,Male,7,13,88.4,85.4,0,4300,2.1,Secondary,0,0,1,0,1,1,4.0,Low,61.0,60.8,0,0
3031,Female,6,12,75.8,61.3,0,5600,10.4,Higher Secondary,0,0,0,0,0,0,4.5,Medium,41.0,43.0,0,0
3032,Male,7,13,87.7,95.7,0,4400,5.0,No Schooling,0,0,0,0,0,1,7.2,Low,67.3,61.3,1,0
3033,Male,6,13,82.6,81.5,0,5200,3.9,No Schooling,0,0,1,0,0,1,6.4,Medium,25.5,21.0,0,0
3034,Male,6,13,60.0,16.0,0,3000,4.3,Primary,1,0,0,1,1,0,2.0,Low,27.0,24.8,0,1
3035,Female,6,11,73.0,20.6,0,8600,1.1,No Schooling,0,0,0,0,1,0,0.8,Low,34.4,8.5,0,0
3036,Female,9,16,62.2,78.3,3,12600,7.8,No Schooling,0,0,1,1,0,1,3.3,Medium,47.1,49.0,1,1
3037,Female,10,14,94.4,55.7,1,4600,0.8,No Schooling,1,0,1,1,0,1,4.3,Medium,46.2,20.1,0,0
3038,Male,8,13,74.0,60.6,0,17800,1.2,Higher Secondary,0,0,0,0,0,1,3.6,High,38.8,22.2,0,0
3039,Male,6,10,92.5,28.0,0,4400,1.9,Primary,0,1,0,0,0,1,0.7,Low,35.9,8.5,1,0
3040,Female,10,17,80.7,47.1,0,3500,2.1,Primary,0,0,1,1,0,0,3.4,High,38.1,11.2,0,0
3041,Male,10,14,90.5,78.4,0,16900,4.8,Graduate,0,0,1,0,0,0,7.6,Low,28.2,16.3,1,0
3042,Female,8,15,92.3,57.7,0,5600,0.5,Primary,0,0,0,0,0,1,2.4,Low,55.1,32.9,0,0
3043,Female,6,13,81.5,40.4,0,9600,0.4,No Schooling,0,0,0,0,0,1,1.8,Medium,49.1,39.9,0,0
3044,Male,9,16,83.3,65.9,2,3000,0.9,Secondary,0,1,0,0,0,1,4.9,Low,39.4,8.3,1,0
3045,Female,10,17,77.2,73.2,1,7300,1.1,No Schooling,0,0,1,0,0,1,2.8,Low,32.7,46.0,1,0
3046,Female,9,14,75.9,54.1,0,6500,0.3,Higher Secondary,0,0,0,0,0,1,3.6,Low,18.9,34.2,0,0
3047,Male,8,15,64.2,27.3,2,6200,0.7,Secondary,0,0,1,0,0,1,1.8,High,31.3,16.6,0,1
3048,Female,8,15,58.3,71.2,0,6300,0.6,No Schooling,1,0,0,0,0,1,6.2,High,28.2,56.8,0,0
3049,Female,10,17,74.9,48.5,1,9200,0.4,Higher Secondary,0,0,1,0,0,1,4.3,Low,53.1,33.4,0,0
3050,Male,6,13,88.3,77.0,0,8800,1.3,Primary,0,0,0,0,1,1,4.0,Low,57.4,46.2,0,1
3051,Female,6,13,91.2,53.2,2,11600,3.5,No Schooling,1,0,1,1,1,0,4.1,Medium,33.4,39.7,0,0
3052,Male,10,16,94.6,94.0,1,3000,3.9,No Schooling,0,0,0,0,0,1,6.2,High,68.6,40.6,1,0
3053,Female,6,13,94.7,73.9,1,23200,3.7,Primary,0,1,0,0,0,1,4.5,Low,43.7,42.3,0,0
3054,Female,7,12,77.6,47.1,2,7000,1.9,Primary,0,0,0,0,1,1,6.7,Medium,28.9,11.6,1,1
3055,Female,7,13,94.8,88.9,2,5600,1.6,Primary,0,0,1,0,1,1,5.7,Low,74.3,63.2,0,0
3056,Male,7,14,64.3,73.7,0,10300,2.8,Secondary,0,0,1,0,0,1,8.0,Low,21.6,39.3,0,0
3057,Female,6,11,76.5,100.0,1,7100,0.8,Primary,0,0,0,0,0,1,6.8,Low,50.1,37.6,0,0
3058,Male,8,15,69.3,83.1,0,8800,2.6,Primary,0,1,1,0,1,1,6.1,Low,46.3,44.7,0,0
3059,Male,7,11,79.4,59.1,1,6200,0.5,Secondary,0,0,1,0,0,1,8.0,Low,33.5,32.1,0,0
3060,Male,8,14,86.4,51.9,0,12100,2.0,Secondary,0,0,0,1,0,0,6.0,Low,48.9,41.9,0,0
3061,Female,7,11,68.9,48.7,1,3000,3.2,Primary,1,0,1,0,0,1,2.3,Low,39.2,25.1,0,0
3062,Male,10,17,81.8,82.8,2,9600,2.2,Higher Secondary,0,0,1,0,0,1,5.5,Medium,24.3,35.9,0,0
3063,Male,8,15,61.1,68.7,0,5700,0.1,No Schooling,0,0,0,1,1,1,3.5,Medium,52.3,34.9,0,0
3064,Female,10,14,78.1,31.9,1,3000,1.3,Secondary,0,0,0,0,0,1,1.7,Low,25.4,0.0,1,0
3065,Male,7,11,69.4,45.9,0,17600,4.8,Primary,0,0,0,0,0,1,4.3,Low,37.8,24.9,2,0
3066,Male,6,12,88.1,84.8,2,6200,0.4,Higher Secondary,1,0,0,0,0,1,4.3,Low,66.7,64.0,0,0
3067,Male,9,16,72.6,65.5,0,16500,0.1,Graduate,0,0,0,1,0,1,2.8,Low,45.3,32.3,0,0
3068,Male,10,15,95.6,93.0,0,13500,3.7,Secondary,0,0,1,0,0,1,5.3,Low,63.2,46.2,0,0
3069,Female,6,13,86.3,58.1,0,4800,0.1,Primary,0,0,0,0,0,0,4.5,Medium,30.8,21.1,0,0
3070,Male,8,13,96.9,68.6,0,18300,0.7,Secondary,0,0,1,1,0,0,8.0,Low,46.2,45.2,0,0
3071,Male,9,14,91.0,83.0,0,6900,2.5,Primary,0,0,1,0,0,1,6.7,Low,55.0,48.0,0,0
3072,Female,6,11,84.3,84.0,0,5100,0.1,Secondary,0,0,0,0,1,1,3.0,Low,54.8,24.2,0,0
3073,Female,8,13,86.4,56.2,0,4000,0.1,No Schooling,0,0,0,0,0,1,2.7,Low,54.8,21.7,0,0
3074,Female,7,12,56.3,9.2,1,4600,1.7,Higher Secondary,0,0,0,0,0,1,1.2,Medium,25.4,7.5,1,0
3075,Female,6,10,72.4,0.0,0,10500,0.5,Primary,0,0,1,0,0,1,2.4,Low,9.6,0.0,1,1
3076,Female,10,15,78.3,58.8,1,4800,0.7,Primary,0,0,0,1,0,1,4.8,Medium,33.6,18.9,1,0
3077,Male,8,13,87.0,86.5,0,10900,0.2,Higher Secondary,0,0,1,0,0,1,4.2,Low,61.3,38.9,0,0
3078,Female,9,13,79.9,55.2,0,5700,3.1,No Schooling,0,0,1,0,0,1,5.3,Low,62.9,43.4,1,0
3079,Female,9,14,94.4,77.9,0,15800,1.7,Graduate,0,1,0,0,1,1,5.4,Low,30.0,40.7,0,0
3080,Male,10,14,88.4,100.0,0,6200,0.6,No Schooling,0,0,0,0,0,0,3.2,Low,33.3,33.7,0,0
3081,Male,8,12,88.7,53.1,0,7100,0.5,Primary,0,0,0,0,1,1,2.2,Medium,28.6,36.4,0,0
3082,Male,7,13,61.3,67.5,0,7400,0.6,Graduate,0,0,0,0,0,1,7.4,High,51.0,31.9,0,0
3083,Female,7,11,61.4,84.8,1,9200,3.3,Higher Secondary,0,0,0,1,0,1,5.7,Low,57.2,51.7,1,0
3084,Female,8,13,82.5,40.6,1,8300,0.4,Primary,0,0,0,0,1,1,3.9,High,24.2,13.6,0,0
3085,Female,8,14,74.8,92.8,3,4100,12.5,No Schooling,0,0,1,0,1,1,7.2,Medium,42.9,63.9,0,1
3086,Male,9,13,89.8,80.6,1,30700,0.8,Secondary,0,0,0,0,0,1,4.8,Low,90.5,48.9,1,1
3087,Male,7,13,95.4,56.4,0,12800,2.0,Secondary,0,0,1,0,1,0,3.7,Low,48.2,21.1,1,0
3088,Male,6,10,81.4,10.1,0,15500,0.8,Graduate,0,0,0,0,0,1,2.7,Low,16.1,16.3,2,0
3089,Female,10,14,72.0,89.5,0,18500,0.4,No Schooling,0,0,1,0,0,0,4.3,Medium,36.0,34.9,0,0
3090,Female,10,14,94.4,100.0,4,7000,2.0,Primary,1,1,1,0,1,0,4.3,High,49.8,41.3,0,0
3091,Female,7,14,71.7,42.5,3,14400,0.7,Higher Secondary,0,1,0,0,0,1,1.9,Low,38.2,25.8,0,1
3092,Female,9,13,94.1,100.0,1,20900,0.2,Higher Secondary,0,0,1,0,0,0,6.0,Low,57.8,20.0,0,0
3093,Female,8,12,95.5,46.2,0,22000,0.7,Secondary,0,0,1,0,0,0,1.5,Low,57.0,32.9,0,0
3094,Female,9,16,70.9,49.8,0,15600,3.9,No Schooling,0,0,0,1,1,1,3.5,Medium,31.5,24.3,0,0
3095,Male,7,13,61.1,54.5,4,6900,2.5,Secondary,1,0,0,1,0,1,4.4,High,15.4,27.9,2,1
3096,Male,8,14,64.8,33.6,2,20800,0.4,Higher Secondary,0,0,0,0,0,1,4.0,Low,9.3,31.2,1,0
3097,Male,6,10,95.2,14.3,0,3300,0.5,No Schooling,0,0,1,1,1,1,7.1,High,59.2,65.0,0,0
3098,Male,6,11,67.9,61.7,0,5200,1.6,No Schooling,0,0,0,0,0,1,7.7,Low,45.2,27.9,0,0
3099,Male,9,15,81.6,63.1,0,3000,1.9,Higher Secondary,0,0,0,0,0,1,2.8,Medium,36.2,22.2,0,0
3100,Male,7,13,83.2,76.1,0,6800,3.3,Primary,0,0,0,0,0,0,4.4,High,47.6,30.9,0,0
3101,Female,6,12,56.7,31.9,1,6100,6.0,No Schooling,0,1,0,0,1,1,3.8,Low,35.9,18.6,0,0
3102,Male,6,10,92.6,52.5,0,5800,11.0,Secondary,0,0,0,0,0,1,4.7,High,45.0,14.4,0,0
3103,Female,7,14,82.7,100.0,0,7000,0.7,Secondary,0,0,1,0,0,1,4.4,Low,49.4,37.8,0,0
3104,Female,9,15,78.0,41.8,0,3800,0.6,Primary,0,0,0,0,0,1,3.6,Low,42.0,17.2,1,0
3105,Female,7,11,72.8,9.7,2,12600,1.1,Secondary,0,0,1,0,0,0,2.9,High,32.3,0.0,0,0
3106,Female,9,16,84.4,67.3,1,6900,8.1,Secondary,0,0,0,0,0,1,7.0,Medium,58.4,38.4,0,0
3107,Male,10,15,68.7,58.3,3,6500,11.0,Primary,0,1,0,0,1,1,6.1,Medium,31.2,24.8,0,1
3108,Female,7,11,100.0,71.7,0,40018,4.6,Primary,0,1,0,0,0,1,5.8,High,33.8,42.3,0,0
3109,Male,9,16,78.5,68.9,0,4000,1.6,Secondary,0,0,1,1,1,1,6.1,Low,20.6,21.9,1,0
3110,Female,6,10,78.4,48.4,2,4200,0.6,Higher Secondary,0,0,0,0,0,1,2.6,Low,39.4,12.5,2,0
3111,Male,7,11,76.0,63.9,0,11300,3.3,Primary,0,1,1,0,0,1,6.0,Low,34.4,29.5,0,0
3112,Male,6,12,83.4,92.2,1,50000,8.4,No Schooling,1,0,1,0,0,1,8.0,Low,60.7,25.8,0,0
3113,Female,6,11,75.8,69.7,1,9600,4.5,Higher Secondary,1,0,0,0,0,1,4.3,High,26.5,18.2,1,0
3114,Female,6,10,70.7,70.1,1,14000,0.4,Graduate,0,0,0,0,0,1,3.9,Medium,42.0,22.3,0,0
3115,Male,6,10,95.3,60.1,2,14800,1.6,No Schooling,0,0,1,0,0,1,3.5,Low,38.4,31.4,0,0
3116,Female,10,14,85.4,70.8,0,3000,0.6,Graduate,0,0,0,0,0,1,4.3,Low,51.4,31.0,1,0
3117,Male,8,15,68.0,85.4,0,18100,2.8,Secondary,0,0,1,1,1,1,3.2,Low,51.9,25.5,0,1
3118,Female,10,16,91.0,82.4,0,9700,2.6,Graduate,0,0,0,0,0,1,3.4,Low,61.6,25.8,0,0
3119,Male,8,15,89.5,82.1,0,17100,3.6,No Schooling,1,0,1,0,1,1,3.0,Medium,53.5,29.7,0,0
3120,Male,8,14,62.4,48.3,1,3900,1.1,Graduate,0,0,0,0,0,1,5.3,Medium,48.9,45.3,1,0
3121,Male,6,12,80.8,81.8,2,9800,2.4,No Schooling,1,0,0,1,0,0,6.0,Low,32.4,37.5,0,0
3122,Male,8,12,88.9,79.2,1,13200,1.7,No Schooling,0,0,0,1,0,1,3.3,Low,62.9,47.4,0,0
3123,Male,7,14,87.2,19.5,2,7600,0.4,Higher Secondary,0,0,0,0,0,1,3.1,Low,33.1,19.8,0,0
3124,Male,10,17,58.4,72.2,1,3600,9.4,Higher Secondary,0,0,1,0,1,1,4.9,Low,32.3,42.7,1,0
3125,Male,10,16,79.3,64.7,0,3000,0.2,Primary,0,0,0,1,0,1,5.3,High,46.1,18.4,0,0
3126,Male,6,10,83.9,90.8,1,13300,1.5,Higher Secondary,1,0,1,0,0,1,7.4,Medium,53.3,47.9,0,0
3127,Female,8,15,94.4,55.0,1,12100,0.5,Higher Secondary,0,0,0,0,0,0,2.7,Medium,54.8,14.3,0,0
3128,Male,9,14,87.0,100.0,1,5000,8.3,No Schooling,0,1,0,0,0,1,7.0,Low,51.0,47.0,1,0
3129,Female,8,12,91.3,30.9,2,14300,1.0,No Schooling,0,0,0,0,1,1,2.4,High,48.9,21.5,0,0
3130,Female,6,12,83.1,79.7,0,5500,0.4,Secondary,0,1,1,0,0,1,3.2,Low,38.4,24.1,1,0
3131,Male,9,16,61.7,44.4,0,4100,0.5,No Schooling,0,0,0,0,1,1,3.9,Low,21.6,23.9,0,0
3132,Female,9,15,79.6,60.5,1,10900,0.5,Secondary,0,0,0,0,0,1,3.3,Low,36.6,30.3,0,1
3133,Male,7,11,90.1,100.0,0,3000,0.6,Primary,0,0,1,0,0,0,4.9,Low,54.8,49.0,0,0
3134,Male,8,14,74.5,51.8,0,9300,9.1,Secondary,1,0,1,0,1,0,4.8,Low,39.8,31.9,1,0
3135,Female,6,13,82.2,87.8,4,3000,0.6,Higher Secondary,0,1,0,0,0,1,6.6,Low,53.4,44.0,1,0
3136,Female,10,16,90.8,100.0,3,3600,0.9,Secondary,0,1,1,0,0,1,4.4,Low,58.9,51.8,1,0
3137,Female,6,11,77.7,55.0,0,6200,8.1,Primary,0,0,0,0,0,1,1.6,Low,35.6,25.6,0,0
3138,Male,6,12,81.5,79.0,0,13200,0.8,Higher Secondary,0,0,1,0,0,1,4.0,Low,42.1,34.9,0,0
3139,Female,7,11,56.3,86.6,2,3000,1.7,Primary,0,0,0,0,1,1,4.1,Low,47.6,55.8,0,0
3140,Male,10,17,98.9,93.2,2,13500,3.1,Primary,0,0,1,0,0,1,7.7,Medium,65.1,47.6,0,0
3141,Male,9,16,50.5,52.1,0,18500,0.3,Graduate,1,0,0,1,1,1,2.7,Medium,39.0,43.4,0,0
3142,Male,6,12,77.2,59.6,1,9600,15.0,No Schooling,0,0,1,0,0,0,3.9,Medium,55.7,50.7,0,1
3143,Female,6,10,47.9,64.4,0,7100,0.2,Secondary,1,0,1,0,0,1,4.6,Medium,9.5,21.9,0,0
3144,Male,9,14,86.2,77.7,0,7900,8.4,Graduate,0,1,0,1,0,1,6.0,Low,59.4,28.9,1,1
3145,Female,7,11,94.8,54.3,0,3000,1.2,Graduate,0,0,0,1,0,1,2.0,Medium,39.3,51.3,0,0
3146,Female,6,13,88.9,63.6,2,7800,0.2,No Schooling,0,1,0,0,0,1,7.2,Low,58.4,30.2,0,0
3147,Female,10,16,83.3,66.4,0,10000,3.2,Higher Secondary,0,0,1,0,1,0,6.2,Low,23.8,28.4,0,0
3148,Female,6,11,94.4,56.7,0,50000,0.4,Primary,0,0,1,1,0,1,4.6,Low,27.3,24.3,0,0
3149,Female,8,15,90.1,97.0,0,19900,0.7,Higher Secondary,0,0,1,1,0,1,6.7,Low,48.9,32.0,0,0
3150,Male,7,14,73.1,51.3,0,7200,0.7,No Schooling,0,0,0,0,0,1,1.2,Low,33.0,25.5,0,1
3151,Male,9,16,99.3,62.5,0,4000,5.0,No Schooling,1,0,1,0,0,1,4.4,Low,51.4,22.4,0,0
3152,Female,9,14,86.3,52.4,0,10300,3.6,No Schooling,0,0,0,0,0,1,3.7,Medium,47.4,22.9,0,0
3153,Male,7,11,75.7,73.3,0,7800,1.1,Secondary,0,1,1,0,0,1,6.9,Low,42.2,25.8,0,0
3154,Male,9,14,87.5,77.3,1,10400,5.5,Graduate,0,0,0,0,0,1,2.8,Low,23.2,24.1,0,0
3155,Male,10,15,76.7,93.0,0,3900,1.3,Higher Secondary,0,0,1,0,0,1,3.9,Low,41.5,39.2,0,0
3156,Male,9,15,78.1,36.8,2,3000,2.5,No Schooling,0,0,0,0,1,1,3.2,Low,34.2,47.4,0,1
3157,Male,7,12,97.8,32.9,2,10600,2.9,No Schooling,0,0,0,1,1,0,1.9,Low,40.9,42.2,0,1
3158,Male,8,14,67.8,21.0,1,5700,0.4,Higher Secondary,0,1,0,0,1,1,5.8,High,45.9,40.2,1,0
3159,Female,10,14,78.0,68.2,0,8000,0.8,Secondary,0,0,1,0,1,0,3.2,Low,30.2,39.3,0,0
3160,Male,6,10,97.9,81.5,0,3800,2.4,Secondary,1,0,1,0,0,0,7.4,Low,57.3,42.0,0,0
3161,Female,6,13,60.2,71.6,3,17400,3.5,No Schooling,0,0,0,1,0,1,1.3,Medium,44.8,24.0,0,1
3162,Female,6,11,76.1,59.9,1,3300,1.8,No Schooling,0,0,0,0,0,0,5.0,Low,35.6,21.6,0,0
3163,Male,10,14,64.3,71.9,0,14600,0.7,Secondary,0,0,1,0,1,1,6.5,Medium,23.6,12.0,1,0
3164,Female,6,13,90.9,24.6,0,7700,0.3,Higher Secondary,1,0,1,0,0,1,0.0,Medium,23.7,11.1,0,0
3165,Female,7,11,72.2,100.0,0,6800,0.1,Secondary,0,0,1,0,1,1,2.6,Low,47.4,32.9,0,0
3166,Female,8,15,65.6,81.0,2,9100,5.1,Primary,0,0,0,0,0,1,1.2,Low,42.5,45.4,0,0
3167,Male,6,11,75.7,57.1,3,6900,3.2,Graduate,1,1,1,0,1,1,4.1,Low,26.2,19.9,1,0
3168,Male,7,12,68.3,27.6,1,6500,0.9,No Schooling,0,0,1,1,0,1,1.9,Low,39.2,6.8,0,0
3169,Male,8,13,67.9,55.8,5,7900,0.6,No Schooling,1,0,0,0,1,1,3.8,Medium,41.8,29.2,0,1
3170,Female,7,11,60.4,33.3,2,5700,0.3,Primary,0,0,1,0,1,1,4.8,High,24.9,17.2,0,0
3171,Female,10,15,72.4,81.9,2,10000,3.5,No Schooling,0,0,1,0,1,1,5.1,High,49.9,42.5,0,0
3172,Female,6,11,55.6,57.6,0,19900,0.1,Primary,0,1,1,1,0,1,3.5,Low,25.9,14.3,0,0
3173,Female,10,15,88.1,63.2,0,47500,3.7,Secondary,0,0,1,1,0,1,2.9,Medium,49.1,42.7,0,0
3174,Female,8,13,78.1,78.1,0,16300,8.7,No Schooling,0,0,1,0,0,1,6.6,Low,33.3,29.9,0,0
3175,Female,6,12,93.3,36.3,0,13000,2.2,No Schooling,0,0,1,0,0,1,3.2,Low,52.1,32.4,0,0
3176,Male,6,10,97.4,53.5,1,3000,0.5,No Schooling,0,0,1,0,0,1,3.0,Medium,58.9,38.8,0,0
3177,Female,8,13,93.8,70.6,0,7300,7.9,Primary,0,0,1,0,1,1,5.6,Medium,55.3,43.7,0,0
3178,Male,7,14,90.8,34.4,0,5000,0.7,Secondary,0,0,0,0,0,0,1.6,Medium,20.2,29.9,0,1
3179,Male,7,14,82.5,32.8,0,3000,1.3,No Schooling,0,1,1,1,1,1,1.7,Medium,29.8,30.8,1,0
3180,Male,10,16,80.1,58.1,0,16600,0.1,Secondary,0,0,1,0,0,1,4.4,Medium,46.6,28.3,0,0
3181,Female,8,13,85.1,54.5,0,3000,1.8,No Schooling,0,0,1,0,1,0,1.9,Low,0.0,21.2,0,0
3182,Male,10,15,94.3,39.3,0,4600,1.9,Secondary,0,0,0,1,0,1,1.0,High,64.8,39.4,0,0
3183,Male,6,13,93.6,63.6,1,3000,2.4,Primary,0,0,0,0,0,1,4.0,Medium,36.3,36.5,0,0
3184,Male,6,11,93.2,76.6,4,7300,3.5,No Schooling,1,0,1,0,0,1,5.1,Low,63.9,39.4,0,0
3185,Male,8,15,85.0,60.4,0,18000,0.7,Secondary,0,1,1,1,1,0,3.4,Low,27.3,31.0,0,0
3186,Male,7,11,94.3,73.7,2,3400,1.4,Primary,0,0,1,0,0,1,4.3,Medium,48.5,24.3,0,1
